User ID,Date,SKU
17C7366C,12/8/2017,280237
FEE620A,11/11/2017,279207
37751438,12/28/2017,292126
2FF6CEC4,11/6/2017,179521
1CBE2FB9,11/26/2017,223062
2CF8B502,11/25/2017,169942
22959568,11/29/2017,217190
53B57A7,12/24/2017,269361
3745180,12/18/2017,257107
31622151,12/10/2017,302445
31FDD66C,12/13/2017,189455
1251AA9,11/21/2017,292126
201FDC72,11/6/2017,141861
DFBDF16,12/24/2017,297011
3ED463F,11/9/2017,172185
92E1FFB,12/20/2017,140219
6029642,12/3/2017,122451
1C907AB8,11/8/2017,268242
1C3B081D,11/11/2017,281612
30CE1734,11/21/2017,162348
CAB421E,12/10/2017,137072
A49C504,11/23/2017,251718
38E2A6B4,11/26/2017,184019
1B232CD1,11/11/2017,239815
3736C070,11/12/2017,169942
237446F5,11/17/2017,290473
255AF334,11/3/2017,268380
27490914,11/29/2017,239263
145A8C98,11/11/2017,260400
268229DF,12/27/2017,260400
7C77DDD,12/13/2017,181450
59A2C9,12/9/2017,193499
345DDF64,12/28/2017,302445
AE6DA99,12/1/2017,155582
39920906,11/23/2017,283851
19089F8E,11/25/2017,245213
11467D59,12/9/2017,282539
2137F9E2,12/4/2017,233242
15AD614F,12/5/2017,186064
924719E,12/15/2017,225315
3013A5F5,11/20/2017,250109
20724F0D,11/9/2017,262169
5A88C6A,11/29/2017,147552
2A834F24,12/12/2017,260400
1AA3A5B2,12/9/2017,286092
379E2754,12/17/2017,212118
F950714,11/4/2017,245741
2467AF80,12/1/2017,245213
11470AAD,12/26/2017,302445
F7593B7,12/29/2017,239263
358B60D1,12/16/2017,131559
12A1C0BF,11/26/2017,215392
2E3B8447,12/16/2017,211153
377FF940,11/20/2017,195053
F86447C,12/16/2017,275472
39FC9DE9,12/17/2017,178735
29C65CB1,12/6/2017,207211
2149FC10,12/9/2017,235236
379E2754,11/12/2017,228963
39BBE039,12/2/2017,147552
252971A4,11/12/2017,294967
1E146E75,12/24/2017,261275
2B9DB32F,12/3/2017,239263
A496029,11/29/2017,179521
22385F02,11/26/2017,126412
2DD33BBE,12/12/2017,126412
39C61CC3,12/30/2017,173025
30D8ED8C,12/13/2017,274152
1AB563D9,11/28/2017,157310
A927D65,11/10/2017,241864
32641622,11/21/2017,206439
11856C86,11/24/2017,164260
874C9A,11/7/2017,145332
2CE69C8,12/17/2017,260400
2DEC9F0F,12/31/2017,239815
EBDEE,12/30/2017,128697
D53487D,11/4/2017,186796
26DF7F98,12/14/2017,301871
11467D59,11/6/2017,204552
27AFB329,11/30/2017,228963
2EEEB8EB,11/11/2017,278833
7E3C464,12/8/2017,302445
1C0D4A72,12/24/2017,126412
1388A512,12/12/2017,245213
256D74CD,12/5/2017,124549
2DBA488D,12/14/2017,164260
2E097EC8,12/26/2017,260400
1FF41476,11/8/2017,221278
19BB0F1B,12/13/2017,186064
1E581FD7,11/25/2017,193499
144FFEA8,12/4/2017,268141
361CF0AD,12/4/2017,193499
34D32759,11/16/2017,193499
2A2C5C67,12/16/2017,233242
173F752D,12/14/2017,245003
810820C,11/23/2017,299237
152BE90D,12/21/2017,271285
2E3B8447,12/2/2017,283851
33B4769B,11/26/2017,158319
28DAF76E,12/8/2017,241864
250CCB2D,11/13/2017,186796
140FBB,11/8/2017,215392
254A94AA,11/30/2017,223062
2C034FC9,11/22/2017,122451
B7BF6B2,11/1/2017,268242
2A95F376,12/2/2017,250190
417EE71,12/5/2017,176256
314E2CB7,11/22/2017,234548
33E9AA50,12/29/2017,185847
3B90585F,12/9/2017,219484
1C94783A,11/28/2017,237712
1CC5F8E4,11/9/2017,186064
2CE62157,11/20/2017,155582
7D636E9,11/19/2017,131559
22529B08,11/16/2017,237712
37D583FE,12/21/2017,197201
223701D,12/17/2017,184019
268731A4,12/7/2017,141244
2BFA6950,12/21/2017,162348
9E40797,12/22/2017,279207
527CAD4,11/10/2017,250109
1EA4A2F1,11/8/2017,231268
256D74CD,11/4/2017,213228
1176C301,11/5/2017,182555
172F9FC2,12/6/2017,268141
518FFBE,12/27/2017,198206
3B4DB15E,11/10/2017,225315
FFA8A5F,12/13/2017,302445
693287,12/27/2017,219484
3B3572DC,12/12/2017,200573
1D0E756C,12/29/2017,187907
F874960,12/21/2017,150031
2BB845C0,11/16/2017,292126
24F8AFBA,11/29/2017,286092
237568AA,12/29/2017,126412
1F611158,11/17/2017,300050
21E2F385,12/13/2017,290473
13499803,12/22/2017,302445
1F56E9E9,12/8/2017,155582
25656E9C,12/12/2017,198206
148EBDBC,11/12/2017,271285
C2A600,11/14/2017,145332
15AECB5C,11/25/2017,271285
2419DBF1,11/13/2017,191373
201173E6,12/24/2017,198206
148EBDBC,11/11/2017,207211
317F7BF2,11/18/2017,249218
2136AC3,12/7/2017,169942
69051BA,11/29/2017,155582
2AC50B7B,11/24/2017,173025
1C956B0A,12/4/2017,158770
1E14A61F,12/19/2017,245741
2507083C,11/25/2017,189455
EA3B5D3,11/18/2017,126412
A496029,11/20/2017,268380
24F8AFBA,12/10/2017,160639
28DAF76E,12/6/2017,278833
14E2A038,11/14/2017,166408
27AFB329,12/17/2017,302445
2F66B589,12/31/2017,272220
245D88F7,12/6/2017,162348
16DDF1A8,12/24/2017,184019
1029B72F,12/21/2017,191308
82F4C12,12/24/2017,153716
2CBC17D6,11/24/2017,225379
1A5EBD2E,12/14/2017,215392
1297D0F5,12/31/2017,160639
6DC73A9,12/18/2017,286092
D40BD50,11/15/2017,126412
201173E6,12/12/2017,286092
31FDD66C,11/25/2017,207211
2AEB5745,11/28/2017,279207
2C138640,11/22/2017,275472
2137F9E2,12/29/2017,302445
9E40797,12/14/2017,242932
2AFB509C,11/11/2017,249218
1BE4D02E,12/7/2017,245213
428931E,11/15/2017,158319
65ECDB,11/18/2017,234548
2FC9B37F,12/1/2017,222124
2E52C07B,12/19/2017,162348
10DB1BC,12/27/2017,187907
20724F0D,11/11/2017,166408
A53617B,12/31/2017,138907
18066BCE,11/23/2017,172185
3854997F,11/1/2017,162348
1CEE11CE,12/21/2017,239815
2E80C812,11/23/2017,191373
32A1BE1D,11/13/2017,283851
152BE90D,12/30/2017,141740
1A6F5AC5,11/9/2017,283851
B836DB9,11/9/2017,269361
17626E57,11/3/2017,162348
1E206338,11/23/2017,299237
F86447C,12/13/2017,266071
3AC0EACA,12/20/2017,269361
27533A35,12/11/2017,173982
D0B15C5,11/19/2017,138907
317F7BF2,12/23/2017,158319
2E097EC8,11/5/2017,251718
A2224EB,11/4/2017,250997
35385D9F,11/19/2017,187907
21CBAD0E,11/26/2017,245003
27D9B886,12/3/2017,223062
2136AC3,11/7/2017,193499
2ADC98B0,11/15/2017,251718
1312E38E,12/14/2017,225315
38376145,12/25/2017,142089
359A4256,11/17/2017,143768
123D143E,11/30/2017,281612
342112E,11/20/2017,142089
2D2AB12C,12/31/2017,137551
3B36B9FA,11/9/2017,250109
2E60E98E,11/21/2017,197201
D87AAD3,11/14/2017,261946
D683EBF,12/28/2017,145332
1E039A2A,12/11/2017,164260
29FD6611,12/25/2017,141740
1B1B57B9,11/15/2017,301871
2E3B8447,12/19/2017,276151
1512C95A,12/11/2017,239263
3AF1A7B1,12/12/2017,231268
2954E585,12/19/2017,138907
3380EE9D,12/14/2017,237712
3493918F,11/28/2017,212118
1916618D,12/3/2017,219484
18AC2B4B,12/12/2017,237712
2A04DB5E,11/10/2017,274152
A496029,11/14/2017,181610
2149FC10,11/20/2017,153716
38376145,11/25/2017,148301
29C65CB1,12/13/2017,228963
201B5227,12/4/2017,225379
23C93A41,11/1/2017,141244
16C2D0F2,11/29/2017,269361
EA3B5D3,11/29/2017,300050
7B2432B,11/14/2017,251871
1351905D,11/19/2017,241864
1388A512,11/9/2017,212118
2954E585,12/13/2017,189455
CE9E489,11/4/2017,158770
314E2CB7,11/16/2017,213228
7D636E9,12/25/2017,186796
7235321,11/24/2017,299237
364C45C9,12/27/2017,191879
31B2BC31,11/8/2017,214049
31553493,11/25/2017,135119
31D44625,11/4/2017,239263
1E5EBD65,11/24/2017,204552
2E242506,12/31/2017,185847
37B153BF,12/19/2017,151269
144DD98E,11/4/2017,124549
2008D72D,11/26/2017,250109
6744F03,11/2/2017,178394
18066BCE,11/13/2017,213702
A1D7D69,12/11/2017,245003
2160108D,12/11/2017,145748
382F060,12/17/2017,142089
3B7FF5D4,12/19/2017,262169
1312E38E,11/5/2017,249218
469D8C0,12/22/2017,282055
AF942AE,11/12/2017,187907
11470AAD,11/20/2017,142089
2DEC9F0F,12/20/2017,271285
4E45B14,12/19/2017,213702
7235321,11/13/2017,141244
21380058,12/13/2017,166102
B036CDE,12/29/2017,234548
19014584,11/26/2017,155582
1AF9127B,12/22/2017,271285
25A00C7E,11/5/2017,286904
2FB8C2F9,11/9/2017,263281
1239B4FB,12/4/2017,300050
36ED0D17,11/19/2017,197201
2EAC6EED,11/6/2017,245213
26E74DC0,11/26/2017,225315
15AD614F,11/25/2017,290473
1608F729,11/2/2017,194505
1C2AE064,11/14/2017,195053
999227,11/19/2017,172185
2ED0CB54,11/1/2017,141861
2CE62157,12/11/2017,178394
148EBDBC,11/20/2017,135119
2BD7A4,11/20/2017,299237
2F2C7788,12/3/2017,268242
32C4FF2B,12/20/2017,178394
2E336EE0,11/29/2017,153716
172C8B95,11/24/2017,155582
F7593B7,11/20/2017,186796
19206248,12/30/2017,251871
2BF34FFE,11/27/2017,137072
2EF17CC3,12/20/2017,145748
CB6FCDC,11/27/2017,151661
2BF34FFE,12/26/2017,234548
57FEA77,12/31/2017,143768
244A23A9,11/24/2017,215392
1344DAB4,11/29/2017,303791
3A2CCC57,11/11/2017,294967
29274BDC,11/29/2017,255300
D0B15C5,12/16/2017,176256
5180E16,11/3/2017,167688
191B9E48,11/9/2017,262169
693287,11/20/2017,283851
377FF940,11/30/2017,225379
30CAACD2,11/2/2017,283851
2CE69C8,11/10/2017,158770
1A5EBD2E,12/11/2017,131559
5180E16,12/4/2017,151661
3B285A29,11/28/2017,302445
104D3A10,12/18/2017,213702
36ECD302,12/18/2017,141244
362D796F,12/6/2017,191787
1B34D433,11/25/2017,211153
30CE1734,11/1/2017,286904
356BDDD0,11/1/2017,141740
2AE009D4,12/12/2017,129446
31D4FA88,12/26/2017,237712
A1D7D69,11/7/2017,239815
25D6EB26,11/4/2017,231268
539D303,12/23/2017,231268
1746E431,12/23/2017,166408
18861847,12/30/2017,141861
7577C6E,11/2/2017,186064
115FC44A,12/21/2017,257107
3812AD61,11/30/2017,217190
102FC773,11/25/2017,140219
233228B6,11/22/2017,286904
3F242FE,12/6/2017,173982
2A19FB07,11/19/2017,217190
16C2D0F2,11/13/2017,141740
1B0D19BD,11/26/2017,143768
26EA1962,11/8/2017,200573
14226B68,11/28/2017,198742
3B55150D,11/9/2017,260400
13499803,11/4/2017,140219
39C61CC3,12/4/2017,153716
39FC9DE9,11/26/2017,282055
32B963D9,11/13/2017,137072
9F747B7,12/2/2017,303791
EBDEA7D,12/21/2017,160639
D3FDD24,12/7/2017,250109
312F180C,12/30/2017,148301
2FF0239,12/14/2017,262169
27768253,11/20/2017,225315
16DC560B,11/8/2017,145748
1ACF9B51,11/27/2017,257107
103F612F,11/26/2017,124549
15AECB5C,12/11/2017,293256
2954E585,11/28/2017,234548
684138A,12/5/2017,211153
1CF65333,12/7/2017,231268
21ACDA95,11/5/2017,183306
1C15CDA1,11/9/2017,261275
29DB671,11/22/2017,169942
3B3572DC,11/2/2017,137072
2CE69C8,12/27/2017,293256
1C956B0A,11/23/2017,151661
1E146E75,12/9/2017,276151
20F0103B,12/11/2017,198206
21A6A195,12/29/2017,206439
3ABD6823,12/12/2017,215392
A496029,11/30/2017,301871
1757109C,12/17/2017,189455
24F16000,12/20/2017,137551
C328983,12/7/2017,250190
1C595435,11/22/2017,187907
14B8232C,11/26/2017,281612
5AC80A9,11/26/2017,137072
1158B1DA,11/4/2017,281612
3599616D,11/24/2017,271285
18C02ED8,12/25/2017,198206
32DE6583,12/15/2017,153716
39BBE039,11/15/2017,182555
5A88C6A,11/19/2017,262169
C882F9D,11/12/2017,145332
36D4D779,11/9/2017,126412
2FC3B68F,12/20/2017,214049
FFA8A5F,12/3/2017,198742
394A243B,12/24/2017,195053
5199D8C,11/24/2017,145748
3AF1A7B1,11/18/2017,191879
E21CC76,11/3/2017,151661
2A1AB2AA,12/11/2017,166408
35A39C08,11/25/2017,198206
8608F6A,11/18/2017,162348
CF96A4F,11/8/2017,181450
E21CC76,12/10/2017,281612
300A843F,12/24/2017,213228
20F0103B,12/23/2017,129446
25923815,12/5/2017,272220
15B29E82,11/3/2017,263281
F874960,12/13/2017,191879
B836DB9,11/1/2017,151269
12C780EF,11/28/2017,245741
20F0103B,12/24/2017,261946
3571E9C0,12/5/2017,167688
2169EE5A,11/25/2017,166102
2279FB16,11/20/2017,225379
1333F59C,12/13/2017,198206
10856F5A,12/4/2017,189455
37B15B9F,11/3/2017,282539
1295C349,12/26/2017,138907
172C8B95,11/7/2017,169942
16851767,12/22/2017,181610
B836DB9,12/3/2017,182555
28E086E2,12/1/2017,269361
23CDD2A8,11/22/2017,293256
1B0D19BD,11/11/2017,157310
25C87F1D,12/25/2017,141244
122F3EB2,11/3/2017,268380
2507083C,11/2/2017,198742
293E3F53,12/25/2017,260400
20CD0DFB,12/2/2017,299237
16AAE594,12/11/2017,194505
3C7E4EB,11/5/2017,151269
32005390,11/18/2017,283851
84FA156,12/3/2017,122451
31485211,11/3/2017,260400
9C4465D,11/26/2017,173025
148E21D4,11/9/2017,191373
2F6A689C,12/10/2017,164260
18C91273,12/22/2017,140219
2FBBFBE1,12/1/2017,268242
3812D07E,11/24/2017,138907
219F1F1E,11/21/2017,158770
C9325B1,11/28/2017,167688
36BC2BAF,11/27/2017,251871
2008D72D,12/31/2017,225379
7FC809F,11/30/2017,211153
34B754E3,11/27/2017,282539
314E2CB7,11/22/2017,245003
5AC80A9,11/9/2017,294967
1608F729,11/6/2017,124549
1F56E601,11/25/2017,204552
27533A35,12/7/2017,193499
16AAE594,12/6/2017,213702
71CACDE,11/8/2017,169942
84FA156,12/1/2017,207211
AC3F841,11/15/2017,268141
2D6FF983,12/21/2017,269361
2F2C7788,12/2/2017,228963
B6358B2,12/28/2017,245213
1ACF9B51,11/30/2017,137072
220C9FFC,11/8/2017,250190
14DB602F,12/3/2017,189455
3798EC9,11/18/2017,303791
328A2253,11/11/2017,282539
1D20A942,12/27/2017,124549
2535B3C5,11/25/2017,195053
38E2A6B4,12/12/2017,251718
943CADB,12/1/2017,276151
FB07696,12/1/2017,225315
230F77A5,11/25/2017,155500
28CC59,11/16/2017,126412
5A88C6A,12/9/2017,283851
2797FC64,12/12/2017,164260
1CF65333,12/25/2017,279207
2A28C881,12/23/2017,145748
148E21D4,12/7/2017,239263
1238D0A8,11/9/2017,303791
173F752D,11/25/2017,145332
3264D120,12/15/2017,268380
27FFC125,11/3/2017,191787
1CF65333,11/5/2017,185847
33C4C7C0,12/27/2017,257107
23BE43AA,12/13/2017,279207
810820C,11/7/2017,241864
1B232CD1,12/2/2017,275472
2C764FD,12/6/2017,158319
39FA882E,11/15/2017,126412
2C8ABAFC,11/16/2017,269361
1A965C15,11/13/2017,257107
1AF671DD,12/30/2017,221278
2E097EC8,11/4/2017,148301
1C94783A,11/18/2017,225315
36DA9D80,12/10/2017,280237
9F747B7,12/30/2017,290473
24F16000,12/14/2017,268242
53C6CF0,12/20/2017,271285
2BE33480,11/19/2017,213228
11F4D9FE,11/14/2017,150031
6029642,11/27/2017,279207
2EF17CC3,12/22/2017,137072
A7A7271,12/8/2017,145748
1DFFCB72,12/20/2017,268141
26E3192F,11/17/2017,145748
2AB20162,11/28/2017,247596
F9E8241,11/16/2017,185847
30CE1734,12/7/2017,158319
2A2C5C67,12/24/2017,250109
1606F1C4,12/22/2017,225315
130860B2,12/20/2017,249218
185C9283,12/23/2017,279207
2B468D17,12/15/2017,268380
20A34F18,12/21/2017,250997
31B2BC31,11/20/2017,269361
46BE086,12/13/2017,234548
149E484E,11/23/2017,278833
340C62,11/2/2017,173982
22EFE04B,11/10/2017,187907
3A6B8528,11/16/2017,150031
2AB11B64,11/14/2017,138907
31D4FA88,11/19/2017,202579
2535B3C5,12/8/2017,225315
3424B614,11/28/2017,158770
C2A600,12/17/2017,195053
1B232CD1,12/19/2017,167688
2D2AB12C,12/26/2017,233242
E21CC76,12/5/2017,294967
417EE71,11/27/2017,181610
1238D0A8,11/12/2017,226649
29274BDC,11/15/2017,128697
2AEEF11E,12/13/2017,294967
27D540B7,12/7/2017,145332
1D354BE3,11/9/2017,251871
3736C070,11/27/2017,128697
2E8A648C,11/19/2017,173982
1CCF3FBF,12/25/2017,160639
249E23A5,11/19/2017,140219
229333A8,12/24/2017,173982
6DC73A9,12/2/2017,241864
14E820E,11/25/2017,179521
1FBAFF18,12/23/2017,131559
5ABC951,11/25/2017,225315
1C94783A,11/25/2017,276969
12312DD9,12/23/2017,222124
220C9FFC,11/25/2017,263281
B999DE2,11/3/2017,148301
262169C5,11/17/2017,222124
2CF1645B,12/3/2017,141740
1AB50C54,12/19/2017,213702
1AA8589A,12/10/2017,158319
11ABB9FD,11/19/2017,167688
1F57012F,12/5/2017,262169
157F38C8,12/25/2017,280237
13E26C58,12/27/2017,191787
254A94AA,12/30/2017,276151
AF942AE,12/15/2017,234548
AC3F841,12/16/2017,286092
16B1078D,11/30/2017,241864
37B153BF,12/18/2017,158770
A1D7D69,12/10/2017,282055
184FBA47,11/6/2017,167688
2A34B4F2,12/27/2017,158319
294567F5,11/23/2017,250190
3B4DB15E,11/3/2017,173982
3812AD61,11/7/2017,297011
36ED0D17,12/24/2017,269361
13F09B3E,12/17/2017,167688
314E2CB7,11/16/2017,145748
36075517,12/4/2017,186796
373D4116,12/22/2017,166408
2C64805E,11/13/2017,274152
2E15C7E3,11/12/2017,231778
1A5EBD2E,11/19/2017,233242
13942D,12/12/2017,301871
DB39264,12/23/2017,158770
1DC661FD,11/5/2017,268242
24B2E03D,11/21/2017,241864
1CAEEC47,11/28/2017,226649
30EBB237,12/1/2017,303791
1C3B081D,11/23/2017,261946
14500D35,11/30/2017,141740
2137F9E2,12/23/2017,197201
2AC50B7B,11/6/2017,251871
245ACFC7,12/2/2017,191879
B48B84,12/7/2017,301871
D40BD50,12/8/2017,166102
201B9055,12/6/2017,122451
9BCFBBE,11/12/2017,225379
26A00E7F,11/26/2017,200573
2FDFAA35,12/14/2017,162348
2BD8ED61,12/4/2017,225379
25656E9C,12/13/2017,221278
423BED3,11/20/2017,187907
8501BEB,11/15/2017,145748
2419DBF1,12/9/2017,219484
239C2664,12/17/2017,173025
311DBC84,11/14/2017,184019
12899179,12/2/2017,219484
3B3E8268,12/22/2017,151661
220C9FFC,12/27/2017,247596
A11DAD3,11/3/2017,288550
351E02CE,12/21/2017,140219
21CBAD0E,12/15/2017,268141
123FEDC4,12/26/2017,183306
31553493,12/3/2017,142089
2A1AB2AA,12/28/2017,183306
317F7BF2,12/2/2017,225379
37DE495D,11/7/2017,276151
11674E59,12/28/2017,200172
3828F54E,12/21/2017,212118
EBDEA7D,12/5/2017,260400
36ED0D17,11/16/2017,253476
DB39264,11/13/2017,158319
2F2C7788,11/6/2017,283851
27AA1B9E,11/8/2017,286092
1D89FA92,12/13/2017,200573
12FA7697,11/7/2017,241864
C06CB9,12/3/2017,278833
27068844,12/19/2017,158770
83D30C7,11/12/2017,222124
2828AEC3,11/2/2017,268141
1176C301,11/13/2017,137072
2E242506,12/27/2017,237712
1A7B3721,12/11/2017,242932
10AB9AFC,11/9/2017,204552
2D774CA4,12/7/2017,282055
1FDE1F74,12/21/2017,261275
3A189875,11/21/2017,236520
31F7C267,12/12/2017,167688
2AB07973,11/26/2017,183306
2AC50B7B,12/31/2017,137551
D683EBF,12/12/2017,282539
360F290C,11/20/2017,233242
2F123FEA,12/22/2017,143768
20E428CC,12/12/2017,282055
34B754E3,11/15/2017,137551
EBDEA7D,12/24/2017,247596
64C666F,12/9/2017,160639
F444481,12/9/2017,158770
1608F729,12/17/2017,145332
2AFB509C,12/6/2017,251718
35385D9F,12/3/2017,122451
18C02ED8,12/14/2017,302445
3AFDB1BC,11/8/2017,200172
37F550B3,12/25/2017,126412
1BE7EA89,11/26/2017,292126
F21EA6F,11/11/2017,176256
1A42A971,11/18/2017,268242
2262C2B7,11/20/2017,204552
2E242506,12/31/2017,231778
152BE90D,12/25/2017,145748
C2A600,12/10/2017,241864
2AB2914,11/6/2017,176256
2AD58498,12/27/2017,280237
19206248,11/29/2017,131559
70DAEC3,11/29/2017,251871
38AD5445,11/23/2017,235236
114A3B39,11/12/2017,303791
36360A97,11/21/2017,279207
2AB07973,11/9/2017,266071
DB39264,12/22/2017,242932
27694262,11/12/2017,158770
21CBAD0E,11/1/2017,250997
23D7AAE7,11/12/2017,173982
28384E,11/26/2017,140219
2BD7A4,11/22/2017,178735
4ED966,12/27/2017,223062
235517E9,11/6/2017,186064
2279FB16,12/14/2017,150031
1C907AB8,11/7/2017,234548
283D51EF,12/27/2017,166102
223701D,12/22/2017,138907
20665BD3,12/8/2017,172185
18861847,11/10/2017,253476
3B21C9D5,12/15/2017,250190
24F85321,12/10/2017,178735
1CEE11CE,11/1/2017,233242
2EEEB8EB,11/20/2017,198206
24958B97,12/13/2017,169942
291D41B4,11/8/2017,245741
152B46FF,12/27/2017,148301
21380058,11/16/2017,268242
249B3DD9,12/13/2017,251871
1366F192,12/30/2017,140219
1813A626,12/1/2017,178394
1CEE11CE,12/21/2017,262169
217A1B6F,11/2/2017,126412
35A39C08,12/3/2017,187907
3AC0EACA,12/17/2017,262169
1CA6C3D9,11/16/2017,214049
21AF0E3C,11/15/2017,241864
29475B95,12/30/2017,245741
B999DE2,11/28/2017,197201
2AB11B64,12/23/2017,249218
48B9C9B,11/14/2017,251718
2AEB5745,11/10/2017,198206
11ABB9FD,11/24/2017,233242
F7593B7,11/13/2017,286092
37F00BA3,11/15/2017,263281
161AFA5A,12/15/2017,231778
2C9D44F7,12/3/2017,290473
1AF9127B,12/5/2017,191879
3544BB2,11/17/2017,207211
25D999D6,11/15/2017,191787
1008BA98,11/18/2017,200172
268229DF,11/10/2017,166102
F9E8241,12/25/2017,200172
2BE4E639,12/24/2017,290473
24E4CC72,11/7/2017,138907
493CE91,12/2/2017,219484
31B4250E,11/1/2017,191308
3125898D,12/13/2017,245741
3D37D85,11/11/2017,233242
201B9055,12/11/2017,272220
1213F002,12/27/2017,129446
169970B4,11/28/2017,191373
F175A0A,11/18/2017,200573
28D41F65,11/26/2017,182555
33A7713B,11/1/2017,251871
1CC83294,11/1/2017,260400
74EB484,11/17/2017,213228
2C764FD,11/30/2017,233242
33AFA63A,11/26/2017,181610
1C84565,12/19/2017,219484
8501BEB,11/11/2017,179521
39745585,11/13/2017,215392
3ED463F,12/16/2017,141244
F86447C,11/14/2017,135119
2FC9B37F,12/27/2017,141740
1F6CCDED,12/25/2017,286092
56747BB,12/23/2017,302445
228F004F,11/27/2017,261946
DB17A82,11/20/2017,124549
F346022,12/30/2017,215392
18B99443,12/26/2017,162348
8608F6A,12/5/2017,200172
291D41B4,12/5/2017,141740
152B46FF,12/29/2017,268242
2BE4E639,11/30/2017,179521
19014584,11/22/2017,247596
17334E0E,11/2/2017,181450
25D999D6,11/7/2017,131559
1AF671DD,12/31/2017,166102
15B29E82,11/21/2017,247596
1E4C6BCD,11/10/2017,236520
2E9C537,11/13/2017,181450
18B99443,12/10/2017,214049
1E206338,11/1/2017,223062
102ABE60,11/16/2017,178394
3718BF40,12/25/2017,147552
1388A512,11/20/2017,269361
22AACC5B,11/16/2017,269361
320F9D72,11/11/2017,160639
296394F3,11/25/2017,197201
2A834F24,11/2/2017,294967
9ACB54B,11/12/2017,166102
642AACF,11/25/2017,212118
18B4350A,11/12/2017,217190
38900A41,11/10/2017,214049
31553493,11/18/2017,250109
2D9BF7F,11/11/2017,245741
17626E57,11/20/2017,148301
3E3AB05,12/3/2017,225379
149E92F7,12/22/2017,228963
237A6F86,12/20/2017,212118
11F4D9FE,12/9/2017,278833
28384E,11/20/2017,181450
267E5BFB,12/30/2017,303791
19BB0F1B,12/28/2017,179521
11D12906,12/25/2017,219484
3A50CFD6,12/24/2017,236520
3A566109,12/19/2017,261946
19014584,12/25/2017,157310
27D9B886,11/17/2017,280237
A0847A5,12/16/2017,250109
4284AD6,12/12/2017,286904
1875A78D,12/1/2017,212118
2CF1645B,12/31/2017,286904
3B247147,11/24/2017,292126
328A2253,11/18/2017,245741
29B3D7D8,12/13/2017,129446
1596A4,11/30/2017,191373
118D36D6,11/1/2017,269361
18040B26,11/4/2017,191308
1FDE1F74,12/6/2017,173025
2BE33480,12/29/2017,213228
1CD0E367,11/20/2017,191787
17C7366C,12/8/2017,245741
19A7BFA7,12/16/2017,261946
3782DCC3,11/21/2017,181610
7DD3293,12/4/2017,155500
2DBA488D,11/11/2017,268380
D35281,12/11/2017,164260
26DF7F98,12/30/2017,268242
324E1441,11/15/2017,245741
D71340C,11/3/2017,137072
2E3B8447,11/17/2017,301871
2E9C537,11/14/2017,141740
1C0D4A72,11/6/2017,279207
31D4FA88,12/26/2017,184019
1C197438,11/5/2017,131559
A49C504,11/6/2017,148301
1CF65333,11/19/2017,137072
4E45B14,11/7/2017,172185
320F9D72,12/18/2017,303791
21E2F385,12/5/2017,153716
584F14B,11/2/2017,250109
1B0D19BD,12/1/2017,276151
8608F6A,12/8/2017,207211
13FAEAC2,12/6/2017,279207
19A9E933,12/25/2017,276969
1238D0A8,11/3/2017,247596
2823ACA0,11/2/2017,263281
2744A22F,12/1/2017,217190
359281D8,12/21/2017,250109
342112E,12/15/2017,176256
417EE71,11/13/2017,213702
2B468D17,12/19/2017,200573
265F7284,12/10/2017,211153
3013A5F5,11/18/2017,151269
1BFBCEFB,12/30/2017,186064
2FC3B68F,11/15/2017,266071
1BFB1B80,12/29/2017,269361
30B04034,11/6/2017,269361
3854997F,12/4/2017,283851
6C6C1DA,11/25/2017,292126
F28942C,12/8/2017,250190
2B6DB86D,12/17/2017,140219
45451F2,11/14/2017,245003
C348799,12/10/2017,141244
1E72DFFF,12/18/2017,217190
11856C86,11/8/2017,281612
18016A42,12/15/2017,164260
191D40A2,11/30/2017,239263
264E5840,11/19/2017,155582
2D2C9865,11/14/2017,204552
31467C35,11/9/2017,167688
19D3E019,11/21/2017,189455
2C64805E,11/26/2017,213228
30CE3C6F,12/27/2017,160639
11856C86,12/16/2017,155500
37D583FE,11/29/2017,245213
296394F3,12/19/2017,272220
7DD3293,11/7/2017,200172
358B60D1,11/23/2017,128697
E6AD830,12/22/2017,157310
1A23AE27,12/28/2017,217190
5AC80A9,11/10/2017,221278
2D2AB12C,11/10/2017,297011
3999743F,12/15/2017,276151
2B6DB86D,12/22/2017,189455
245D88F7,11/27/2017,183306
3F242FE,12/25/2017,297011
A7A7271,12/14/2017,191879
2008D72D,12/6/2017,268380
324E1441,12/10/2017,166408
1FBAFF18,11/21/2017,167688
24129833,12/2/2017,194505
1FF5678E,12/1/2017,143768
169970B4,11/29/2017,212118
358B60D1,11/18/2017,184019
999227,12/19/2017,137551
42F4538,12/18/2017,235236
217A1B6F,12/31/2017,179521
22EAAE2F,12/12/2017,124549
23CDD2A8,11/30/2017,204552
11467D59,11/3/2017,255300
1CC83294,12/25/2017,145748
29B3D7D8,12/14/2017,166408
52DDC7F,11/22/2017,286904
23D7AAE7,11/4/2017,193499
19034058,11/15/2017,293256
F1E54ED,12/9/2017,176256
2C26C5D,11/7/2017,160639
1746E431,12/18/2017,166408
32005390,11/19/2017,300050
2B146FCD,12/18/2017,251718
140B58CE,11/22/2017,228963
684138A,11/11/2017,253476
2FA43312,12/28/2017,261275
